1,0,500,
1,250,250,
2,250,250,
2,0,500,
3,250,250,310,412,464,
3,28,128,250,250,250,
6,20,80,174,250,250,250,250,250,
6,250,250,250,254,336,386,440,466,
7,38,122,204,250,250,250,250,250,
7,250,250,250,220,176,122,50,50,

0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0,182.0,184.0,186.0,188.0,190.0,192.0,194.0,196.0,198.0,200.0,202.0,204.0,206.0,208.0,210.0,212.0,214.0,216.0,218.0,220.0,222.0,224.0,226.0,228.0,230.0,232.0,234.0,236.0,238.0,240.0,242.0,244.0,246.0,248.0,250.0,252.0,254.0,256.0,258.0,260.0,262.0,264.0,266.0,268.0,270.0,272.0,274.0,276.0,278.0,280.0,282.0,284.0,286.0,288.0,290.0,292.0,294.0,296.0,298.0,300.0,302.0,304.0,306.0,308.0,310.0,312.0,314.0,316.0,318.0,320.0,322.0,324.0,326.0,328.0,330.0,332.0,334.0,336.0,338.0,340.0,342.0,344.0,346.0,348.0,350.0,352.0,354.0,356.0,358.0,360.0,362.0,364.0,366.0,368.0,370.0,372.0,374.0,376.0,378.0,380.0,382.0,384.0,386.0,388.0,390.0,392.0,394.0,396.0,398.0,400.0,402.0,404.0,406.0,408.0,410.0,412.0,414.0,416.0,418.0,420.0,422.0,424.0,426.0,428.0,430.0,432.0,434.0,436.0,438.0,440.0,442.0,444.0,446.0,448.0,450.0,452.0,454.0,456.0,458.0,460.0,462.0,464.0,466.0,468.0,470.0,472.0,474.0,476.0,478.0,480.0,482.0,484.0,486.0,488.0,490.0,492.0,494.0,496.0,498.0,500.0,
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,
0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0,182.0,184.0,186.0,188.0,190.0,192.0,194.0,196.0,198.0,200.0,202.0,204.0,206.0,208.0,210.0,212.0,214.0,216.0,218.0,220.0,222.0,224.0,226.0,228.0,230.0,232.0,234.0,236.0,238.0,240.0,242.0,244.0,246.0,248.0,250.0,252.0,254.0,256.0,258.0,260.0,262.0,264.0,266.0,268.0,270.0,272.0,274.0,276.0,278.0,280.0,282.0,284.0,286.0,288.0,290.0,292.0,294.0,296.0,298.0,300.0,302.0,304.0,306.0,308.0,310.0,312.0,314.0,316.0,318.0,320.0,322.0,324.0,326.0,328.0,330.0,332.0,334.0,336.0,338.0,340.0,342.0,344.0,346.0,348.0,350.0,352.0,354.0,356.0,358.0,360.0,362.0,364.0,366.0,368.0,370.0,372.0,374.0,376.0,378.0,380.0,382.0,384.0,386.0,388.0,390.0,392.0,394.0,396.0,398.0,400.0,402.0,404.0,406.0,408.0,410.0,412.0,414.0,416.0,418.0,420.0,422.0,424.0,426.0,428.0,430.0,432.0,434.0,436.0,438.0,440.0,442.0,444.0,446.0,448.0,450.0,452.0,454.0,456.0,458.0,460.0,462.0,464.0,466.0,468.0,470.0,472.0,474.0,476.0,478.0,480.0,482.0,484.0,486.0,488.0,490.0,492.0,494.0,496.0,498.0,500.0,
250.0,250.005801675,250.023187814,250.052129741,250.09259832,250.14456395,250.20799657,250.282865657,250.369140225,250.466788827,250.575779553,250.696080032,250.82765743,250.970478452,251.12450934,251.289715875,251.466063375,251.653516697,251.852040235,252.061597922,252.282153229,252.513669162,252.756108271,253.009432637,253.273603885,253.548583174,253.834331204,254.13080821,254.437973966,254.755787787,255.084208521,255.423194557,255.772703822,256.13269378,256.503121434,256.883943323,257.275115527,257.676593662,258.088332882,258.51028788,258.942412885,259.384661668,259.836987533,260.299343325,260.771681427,261.253953759,261.746111779,262.248106484,262.759888408,263.281407624,263.812613741,264.353455909,264.903882814,265.463842679,266.033283268,266.61215188,267.200395354,267.797960067,268.404791932,269.020836403,269.646038468,270.280342657,270.923693037,271.57603321,272.23730632,272.907455048,273.58642161,274.274147764,274.970574803,275.675643561,276.389294407,277.11146725,277.842101536,278.581136249,279.328509911,280.084160584,280.848025864,281.620042889,282.400148332,283.188278406,283.984368862,284.788354986,285.600171606,286.419753086,287.247033328,288.081945773,288.924423398,289.774398719,290.631803792,291.496570208,292.368629097,293.247911127,294.134346506,295.027864977,295.928395821,296.83586786,297.750209452,298.671348493,299.599212416,300.533728195,301.474822339,302.422420896,303.376449453,304.336833134,305.303496601,306.276364054,307.255359232,308.240405409,309.231425402,310.228341561,311.231075777,312.239549478,313.25368363,314.273398737,315.298614841,316.329251524,317.365227901,318.406462631,319.452873906,320.504379459,321.56089656,322.622342017,323.688632177,324.759682923,325.835409677,326.915727399,328.000550588,329.08979328,330.183369048,331.281191005,332.383171801,333.489223624,334.5992582,335.713186792,336.830920204,337.952368774,339.077442382,340.206050443,341.338101911,342.473505278,343.612168574,344.753999367,345.898904764,347.046791408,348.197565481,349.351132703,350.507398332,351.666267165,352.827643535,353.991431314,355.157533913,356.325854278,357.496294897,358.668757793,359.843144528,361.019356202,362.197293453,363.376856456,364.557944927,365.740458117,366.924294815,368.109353351,369.295531589,370.482726933,371.670836326,372.859756248,374.049382716,375.239611286,376.430337053,377.621454648,378.812858241,380.004441539,381.19609779,382.387719776,383.57919982,384.770429782,385.961301059,387.151704587,388.341530841,389.530669831,390.719011109,391.906443761,393.092856414,394.278137231,395.462173915,396.644853705,397.826063379,399.005689253,400.18361718,401.359732554,402.533920302,403.706064894,404.876050335,406.043760168,407.209077477,408.37188488,409.532064535,410.689498138,411.844066923,412.995651662,414.144132665,415.289389778,416.431302389,417.569749421,418.704609335,419.835760132,420.963079348,422.086444061,423.205730883,424.320815967,425.431575002,426.537883216,427.639615375,428.736645782,429.82884828,430.916096247,431.998262602,433.0752198,434.146839836,435.21299424,436.273554082,437.328389971,438.377372052,439.420370009,440.457253063,441.487889974,442.51214904,443.529898096,444.541004516,445.545335213,446.542756634,447.533134769,448.516335143,449.492222819,450.460662399,451.421518023,452.374653369,453.319931651,454.257215625,455.18636758,456.107249348,457.019722296,457.923647329,458.818884891,459.705294963,460.582737066,461.451070256,462.31015313,463.159843821,464.0,464.0,
28.0,29.60851746,31.221070025,32.8374363265,34.4573966567,36.0807329685,37.7072288756,39.3366696523,40.9688422338,42.6035352157,44.2405388546,45.8796450677,47.5206474329,49.163341189,50.8075232353,52.4529921318,54.0995480994,55.7469930195,57.3951304346,59.0437655474,60.6927052216,62.3417579817,63.9907340127,65.6394451606,67.2877049317,68.9353284933,70.5821326735,72.2279359609,73.8725585049,75.5158221156,77.1575502639,78.7975680814,80.4357023602,82.0717815533,83.7056357746,85.3370967983,86.9659980596,88.5921746545,90.2154633393,91.8357025315,93.452732309,95.0663944105,96.6765322355,98.2829908441,99.8856169572,101.484258956,103.078766884,104.668992443,106.254788997,107.83601157,109.412516849,110.984163178,112.550810564,114.112320674,115.668556837,117.219384042,118.764668937,120.304279833,121.838086701,123.365961173,124.88777654,126.403407756,127.912731434,129.41562585,130.911970938,132.401648294,133.884541175,135.360534497,136.829514841,138.291370443,139.745991203,141.193268682,142.633096101,144.065368341,145.489981945,146.906835115,148.315827716,149.716861272,151.109838968,152.49466565,153.871247825,155.23949366,156.599312984,157.950617284,159.293319711,160.627335075,161.952579847,163.268972158,164.576431801,165.874880229,167.164240555,168.444437555,169.715397664,170.977048977,172.229321252,173.472145905,174.705456015,175.92918632,177.143273221,178.347654777,179.542270709,180.7270624,181.901972891,183.066946886,184.221930748,185.366872503,186.501721835,187.62643009,188.740950275,189.845237058,190.939246767,192.02293739,193.096268577,194.159201639,195.211699546,196.25372693,197.285250084,198.306236961,199.316657175,200.316481999,201.305684371,202.284238885,203.252121799,204.209311029,205.155786154,206.091528414,207.016520707,207.930747593,208.834195295,209.726851694,210.608706331,211.479750411,212.339976798,213.189380015,214.027956249,214.855703344,215.672620809,216.478709811,217.273973177,218.058415398,218.832042621,219.594862659,220.346884981,221.08812072,221.818582668,222.538285278,223.247244665,223.945478602,224.633006526,225.309849533,225.976030378,226.631573481,227.276504918,227.91085243,228.534645415,229.147914934,229.750693709,230.34301612,230.924918211,231.496437685,232.057613905,232.608487897,233.149102346,233.679501598,234.199731659,234.709840199,235.209876543,235.699891683,236.179938266,236.650070605,237.110344669,237.560818091,238.001550164,238.43260184,238.854035734,239.26591612,239.668308934,240.061281772,240.444903891,240.819246208,241.184381302,241.540383411,241.887328436,242.225293937,242.554359136,242.874604913,243.186113811,243.488970035,243.783259447,244.069069574,244.346489599,244.61561037,244.876524393,245.129325836,245.374110527,245.610975955,245.84002127,246.061347283,246.275056465,246.481252947,246.680042522,246.871532644,247.055832427,247.233052645,247.403305734,247.566705791,247.723368571,247.873411493,248.016953635,248.154115737,248.285020197,248.409791077,248.528554097,248.641436641,248.748567749,248.850078127,248.946100137,249.036767805,249.122216816,249.202584516,249.278009913,249.348633674,249.414598127,249.476047262,249.533126728,249.585983836,249.634767558,249.679628524,249.720719028,249.758193024,249.792206125,249.822915606,249.850480403,249.875061113,249.896819991,249.915920956,249.932529586,249.946813121,249.958940459,249.969082163,249.977410452,249.98409921,249.989323979,249.993261961,249.996092023,249.997994687,249.99915214,249.999748229,249.999968459,250.0,250.0,
20.0,21.6981449907,23.4186138605,25.160697764,26.9236872657,28.7068726905,30.5095444669,32.3309934624,34.1705113125,36.0273907423,37.900925881,39.7904125697,41.6951486618,43.6144343172,45.5475722893,47.493868205,49.4526308387,51.4231723789,53.4048086888,55.3968595601,57.3986489601,59.409505273,61.428761534,63.4557556581,65.4898306612,67.5303348769,69.576622165,71.6280521158,73.6839902471,75.7438081957,77.8068839029,79.8726017942,81.9403529529,84.0095352881,86.079553697,88.1498202215,90.2197541992,92.2887824085,94.3563392088,96.421866675,98.484814726,100.544641249,102.600812218,104.652801805,106.700092491,108.742175167,110.778549232,112.808722686,114.832212217,116.848543284,118.857250196,120.857876185,122.849973473,124.833103336,126.806836166,128.77075152,130.724438175,132.667494171,134.599526854,136.520152907,138.428998391,140.325698765,142.209898916,144.081253174,145.939425331,147.78408865,149.614925873,151.431629226,153.233900419,155.021450638,156.794000542,158.551280247,160.293029314,162.018996728,163.728940877,165.422629524,167.09983978,168.760358068,170.40398009,172.030510785,173.639764287,175.231563879,176.805741946,178.362139918,179.900608218,181.421006206,182.923202112,184.407072976,185.872504583,187.319391388,188.747636447,190.157151343,191.547856108,192.919679139,194.272557122,195.606434942,196.921265599,198.217010114,199.493637444,200.75112438,201.989455457,203.208622851,204.408626282,205.58947291,206.75117723,207.893760967,209.017252967,210.121689089,211.207112089,212.27357151,213.321123568,214.349831033,215.359763112,216.350995329,217.323609405,218.277693135,219.213340265,220.130650366,221.02972871,221.910686141,222.773638949,223.618708738,224.446022298,225.255711473,226.047913027,226.822768518,227.580424155,228.32103067,229.044743184,229.751721066,230.442127801,231.116130853,231.773901528,232.415614833,233.041449347,233.651587072,234.246213304,234.82551649,235.389688091,235.938922443,236.473416617,236.993370286,237.49898558,237.990466951,238.468021036,238.931856517,239.382183985,239.819215804,240.243165971,240.654249984,241.052684703,241.438688219,241.812479714,242.174279334,242.524308051,242.862787533,243.189940014,243.505988161,243.811154948,244.105663523,244.389737086,244.66359876,244.927471468,245.181577806,245.426139926,245.661379408,245.887517147,246.104773232,246.313366829,246.513516068,246.705437926,246.889348119,247.065460989,247.2339894,247.395144625,247.549136248,247.696172058,247.836457949,247.97019782,248.097593484,248.218844566,248.334148417,248.443700022,248.547691911,248.646314077,248.739753891,248.828196025,248.911822368,248.990811959,249.065340907,249.135582329,249.201706275,249.26387967,249.322266251,249.377026507,249.428317624,249.476293435,249.521104369,249.562897404,249.601816027,249.638000189,249.671586274,249.702707064,249.731491707,249.758065695,249.782550838,249.805065246,249.825723312,249.844635704,249.861909352,249.877647447,249.891949439,249.90491104,249.916624234,249.927177284,249.936654752,249.945137513,249.952702783,249.959424147,249.965371586,249.970611521,249.975206847,249.97921698,249.98269791,249.985702252,249.988279304,249.990475112,249.992332541,249.993891342,249.995188233,249.996256983,249.997128495,249.997830903,249.998389667,249.998827676,249.999165357,249.999420783,249.999609799,249.999746138,249.999841554,249.999905955,249.999947543,249.999972956,249.999987423,249.99999492,249.999998327,249.999999601,249.999999947,249.999999998,250.0,250.0,
250.0,250.0000097,250.000082567,250.000295129,250.000737898,250.001514736,250.002742222,250.004549045,250.007075397,250.010472386,250.014901454,250.020533809,250.027549876,250.036138745,250.046497641,250.058831403,250.073351972,250.090277892,250.109833822,250.132250053,250.15776205,250.186609984,250.219038298,250.255295259,250.295632543,250.340304815,250.389569322,250.443685504,250.502914604,250.567519296,250.637763315,250.713911109,250.796227486,250.88497728,250.980425025,251.082834634,251.192469093,251.30959016,251.434458074,251.567331275,251.708466128,251.858116662,252.016534313,252.183967676,252.360662266,252.546860291,252.742800424,252.948717597,253.164842787,253.391402821,253.628620189,253.876712857,254.135894093,254.406372303,254.688350866,254.982027988,255.287596551,255.605243977,255.9351521,256.277497037,256.632449076,257.000172562,257.380825795,257.774560934,258.181523904,258.601854316,259.035685385,259.483143861,259.944349965,260.419417324,260.908452926,261.411557064,261.928823302,262.460338431,263.006182446,263.566428515,264.141142963,264.730385254,265.334207985,265.95265688,266.585770791,267.233581702,267.896114744,268.573388203,269.265413546,269.972195441,270.693731788,271.43001375,272.181025792,272.946745719,273.727144724,274.522187437,275.331831976,276.156030004,276.99472679,277.847861274,278.71536613,279.597167843,280.493186776,281.403337251,282.327527629,283.265660391,284.217632224,285.183334114,286.16265143,287.155464023,288.161646322,289.18106743,290.213591229,291.259076479,292.317376925,293.388341408,294.471813966,295.567633953,296.675636149,297.795650872,298.927504098,300.071017573,301.22600894,302.392291849,303.569676086,304.75796769,305.956969079,307.166479172,308.386293517,309.616204411,310.856001029,312.105469553,313.364393292,314.632552815,315.909726076,317.19568854,318.490213313,319.793071266,321.104031167,322.422859799,323.749322098,325.083181266,326.424198908,327.772135148,329.126748756,330.487797273,331.855037129,333.228223765,334.607111754,335.991454919,337.38100645,338.775519018,340.174744893,341.578436051,342.98634429,344.398221336,345.813818951,347.232889036,348.655183738,350.080455546,351.508457393,352.938942749,354.371665716,355.806381121,357.242844599,358.680812681,360.12004288,361.560293763,363.001325034,364.442897604,365.884773663,367.326716743,368.768491787,370.209865202,371.650604919,373.090480447,374.529262916,375.966725125,377.402641581,378.836788538,380.268944026,381.698887879,383.126401761,384.55126918,385.973275509,387.392207989,388.807855737,390.220009747,391.62846288,393.033009859,394.433447252,395.829573448,397.221188637,398.608094773,399.990095539,401.366996305,402.738604079,404.10472745,405.465176534,406.8197629,408.168299503,409.510600603,410.84648168,412.175759342,413.49825123,414.813775909,416.12215276,417.423201861,418.716743859,420.002599844,421.280591204,422.550539482,423.81226622,425.0655928,426.310340276,427.546329194,428.773379414,429.991309913,431.19993859,432.399082053,433.588555411,434.768172046,435.93774338,437.097078638,438.245984599,439.384265336,440.511721954,441.628152312,442.733350743,443.827107761,444.909209757,445.979438691,447.037571774,448.083381135,449.116633488,450.137089778,451.144504829,452.138626976,453.119197684,454.085951169,455.038613994,455.976904666,456.900533219,457.809200785,458.70259916,459.580410353,460.442306127,461.287947534,462.116984431,462.929054993,463.723785205,464.500788358,465.25966452,466.0,466.0,
38.0,40.3606915126,42.7195688008,45.0761773464,47.4300680385,49.7807972498,52.1279269116,54.4710245854,56.8096635321,59.1434227781,61.471887179,63.7946474807,66.1113003781,68.4214485703,70.7247008142,73.0206719755,75.3089830762,77.5892613409,79.8611402396,82.1242595287,84.3782652892,86.6228099628,88.857552385,91.0821578171,93.2962979741,95.4996510521,97.6919017521,99.872741302,102.041867477,104.198984615,106.343803637,108.476042054,110.595423981,112.701680149,114.794547905,116.873771225,118.939100708,120.990293584,123.02711371,125.049331566,127.056724251,129.049075474,131.026175549,132.98782138,134.933816449,136.863970806,138.778101045,140.676030291,142.557588181,144.422610839,146.270940852,148.102427251,149.916925477,151.714297359,153.494411077,155.25714114,157.002368343,158.729979739,160.439868601,162.131934383,163.806082683,165.462225202,167.1002797,168.720169956,170.321825721,171.905182671,173.470182364,175.016772186,176.544905303,178.054540613,179.545642688,181.018181724,182.472133486,183.907479249,185.324205746,186.722305105,188.101774791,189.462617547,190.804841332,192.128459257,193.433489525,194.719955362,195.987884955,197.237311385,198.46827256,199.680811146,200.874974498,202.050814593,203.208387956,204.347755591,205.468982909,206.572139653,207.657299827,208.724541622,209.773947338,210.805603313,211.819599845,212.816031112,213.794995103,214.756593531,215.700931762,216.628118732,217.538266871,218.431492021,219.307913357,220.167653305,221.010837466,221.837594528,222.648056191,223.44235708,224.220634669,224.983029191,225.729683563,226.460743299,227.176356428,227.876673413,228.561847064,229.23203246,229.887386858,230.528069621,231.154242121,231.766067669,232.363711421,232.9473403,233.517122914,234.073229467,234.615831682,235.145102714,235.661217071,236.164350526,236.654680041,237.132383679,237.597640527,238.050630612,238.491534818,238.920534808,239.337812943,239.7435522,240.137936095,240.521148599,240.893374064,241.254797141,241.605602705,241.945975773,242.276101434,242.596164763,242.906350756,243.206844246,243.497829833,243.77949181,244.052014087,244.315580123,244.570372849,244.816574601,245.05436705,245.283931127,245.505446963,245.719093815,245.92505,246.123492831,246.314598552,246.498542271,246.675497901,246.845638095,247.009134186,247.166156125,247.316872428,247.46145011,247.600054634,247.732849854,247.859997959,247.981659423,248.097992949,248.209155423,248.315301858,248.416585352,248.513157039,248.605166042,248.692759429,248.776082173,248.855277107,248.930484885,249.001843946,249.069490473,249.13355836,249.194179176,249.251482137,249.305594067,249.356639378,249.404740034,249.45001553,249.492582868,249.532556529,249.570048459,249.605168043,249.638022093,249.66871483,249.69734787,249.724020209,249.748828222,249.771865642,249.793223566,249.812990441,249.831252067,249.848091593,249.863589522,249.877823711,249.890869381,249.902799119,249.913682891,249.923588055,249.932579372,249.940719024,249.948066633,249.954679278,249.960611523,249.965915438,249.970640629,249.974834266,249.978541115,249.981803574,249.984661708,249.987153289,249.98931384,249.991176673,249.992772943,249.99413169,249.995279897,249.99624254,249.997042646,249.997701352,249.998237967,249.99867004,249.99901342,249.999282333,249.999489452,249.999645971,249.999761686,249.999845074,249.999903378,249.999942695,249.99996806,249.999983546,249.999992354,249.999996914,249.999998984,249.999999758,249.999999968,249.999999999,250.0,250.0,
250.0,249.999932405,249.999462557,249.998197268,249.995753097,249.991756202,249.985842192,249.977655981,249.966851641,249.953092256,249.93604978,249.915404897,249.890846876,249.862073433,249.828790595,249.790712561,249.747561563,249.69906774,249.644968996,249.585010873,249.518946421,249.446536063,249.367547476,249.281755456,249.188941799,249.088895171,248.981410991,248.866291307,248.743344675,248.612386044,248.473236634,248.325723823,248.169681033,248.004947613,247.831368733,247.648795268,247.457083692,247.256095968,247.045699444,246.825766747,246.596175679,246.356809115,246.107554903,245.848305763,245.578959191,245.299417361,245.009587029,244.709379442,244.398710244,244.077499384,243.745671029,243.403153474,243.049879056,242.685784071,242.310808686,241.92489686,241.527996263,241.120058195,240.70103751,240.27089254,239.829585016,239.37708,238.913345811,238.438353953,237.952079048,237.454498769,236.945593771,236.42534763,235.89374678,235.350780447,234.796440596,234.230721869,233.653621525,233.065139393,232.46527781,231.854041573,231.23143789,230.597476326,229.952168758,229.295529332,228.627574414,227.948322548,227.257794417,226.556012803,225.843002546,225.118790511,224.38340555,223.636878474,222.879242013,222.110530794,221.330781308,220.540031884,219.738322665,218.925695581,218.102194332,217.267864365,216.422752854,215.566908684,214.700382438,213.823226378,212.93549444,212.037242216,211.128526949,210.209407528,209.279944477,208.340199957,207.39023776,206.430123309,205.459923661,204.479707509,203.489545187,202.489508675,201.479671609,200.460109289,199.430898694,198.392118489,197.343849047,196.28617246,195.21917256,194.14293494,193.057546974,191.963097841,190.859678553,189.747381977,188.626302869,187.496537902,186.358185698,185.211346866,184.056124032,182.892621882,181.7209472,180.541208907,179.353518108,178.157988134,176.954734592,175.743875408,174.525530883,173.299823744,172.066879195,170.826824977,169.579791421,168.325911512,167.06532095,165.798158208,164.524564604,163.244684364,161.95866469,160.666655834,159.368811168,158.06528726,156.756243946,155.441844415,154.122255284,152.797646682,151.468192331,150.134069637,148.795459772,147.452547767,146.105522601,144.754577297,143.399909017,142.041719155,140.680213441,139.31560204,137.948099655,136.577925633,135.20530407,133.83046392,132.453639108,131.075068641,129.694996723,128.313672871,126.931352034,125.548294714,124.16476709,122.781041139,121.397394765,120.014111929,118.631482774,117.249803765,115.869377818,114.490514438,113.113529859,111.738747184,110.366496525,108.997115153,107.630947639,106.268346007,104.909669884,103.55528665,102.205571595,100.860908078,99.5216876828,98.1883103795,96.8611846893,95.5407278485,94.2273659759,92.9215342428,91.6236770436,90.33424817,89.0537109866,87.7825386083,86.5212140806,85.2702305613,84.0300915045,82.8013108474,81.5844131978,80.3799340252,79.1884198531,78.0104284539,76.8465290456,75.6973024908,74.5633414981,73.4452508251,72.3436474842,71.2591609501,70.1924333694,69.1441197729,68.1148882896,67.1054203631,66.1164109699,65.1485688404,64.2026166818,63.2792914029,62.3793443415,61.5035414943,60.652663748,59.8275071138,59.028882963,58.257618266,57.5145558324,56.8005545542,56.1164896503,55.4632529148,54.8417529657,54.2529154969,53.6976835327,53.1770176836,52.6918964054,52.2433162594,51.8322921764,51.4598577212,51.1270653613,50.8349867358,50.5847129287,50.3773547426,50.2140429764,50.0959287036,50.0241835546,50.0,50.0,

